company,job,summary
prime people,Systemadministrator / DevOps-Engineer (Windows-Serverlandschaft) für Finanzdienstleister in Berlin," Big Data und Digitalisierung. Unser Mandant ist eine digitale Bank, fokussiert auf die Abwicklung von Krediten für Privatkunden...."
telexiom,Senior Consultant: IT-Security (Schwerpunkt PKI) (m/w)," 2008 in Köln gegründet, agieren wir branchenunabhängig und deutschlandweit im Bereich der IT-Beratung – mit zusätzlichen Schwerpunkten auf den Bereichen IT..."
prime people,Systemadministrator / DevOps-Engineer (Linux-Serverlandschaft) für Finanzdienstleister in Berlin," Big Data und Digitalisierung. Unser Mandant ist eine digitale Bank, fokussiert auf die Abwicklung von Krediten für Privatkunden...."
Taledo,Senior Devops Engineer (m/f) - Berlin," Work with distributed big data pipeline and systems like Hadoop, Kafka, Flink, Cassandra, Elasticsearch Benefits...."
vacantum Personalberatung,Senior Consultant/ Manager (Senior) Data Scientist für den Bereich Aerospace (m/w)," Relevante Berufserfahrung in den Bereichen Data Analytics, Data Science oder Big Data. Ausgeprägtes Interesse an Big Data-Technologien z...."
xinonet,Security Architekt (m/w)," Überdies können Sie auf mehrjährige Erfahrungen im Bereich IT-Sicherheit, IT-Sicherheitsbewertungen und Risikoanalysen sowie auf belastbares Know-how zu..."
Deloitte,Senior Solution Engineer (m/w/d) Consulting - Senior Java Engineer, Das Innovation Delivery Center bündelt die Expertise von Deloitte für die Entwicklung und Produktivsetzung innovativer Softwarelösungen in den Bereichen...
AMADEUS FIRE,SharePoint Administrator (m/w)," Unterstützt werden Sie von einem gestandenen Expertenteam, welches seit mehreren Jahren zukunftsweisende und effiziente Lösungen im Bereich Businesssoftware,..."
QRC Group,IT Solutions Sales Manager North East Region (m/f)," Promote the product portfolio (cloud datacenter, big data solutions, hyper-convergent solutions, etc.). Placed in the Berlin office...."
Nigel Frank International Limited,Senior System Engineer (m/w)," Data Science, Cloud Services und Hosting sind das Herz der Firma. Senior System Engineer (m/w) ***...."
vacantum Personalberatung,"Manager SAP BI & Analytics (SAP BW, BO, HANA) (m/w) im Bereich Banking"," Beratung der Kunden unseres Mandanten bei der Gestaltung zukunftsfähiger SAP Analytics Architekturen auf der Basis von Big Data, SAP HANA, Data Science und..."
xinonet,Senior Solution Architekt / Enterprise Architekt (m/w)," Informationsmanagement, Data Analytics, Big Data, Business Intelligence. Sie bringen eine hohe Begeisterungsfähigkeit für neue und innovative Technologien sowie..."
Robert Half Germany,Interim Linux System Engineer/ DevOps (w/m)," Interim Linux System Engineer/ DevOps (w/m) gesucht - Neben einem starken, professionellen und technologisch hoch aufgestellten Team, erwartet Sie bei unserem..."
vacantum Personalberatung,"(Senior) Consultant SAP BI & Analytics (SAP BW, BO, HANA) (m/w) im Bereich Aerospace", Ganzheitliche Beratung der Kunden unseres Mandanten aus dem Aerospace Bereich zu den Themen Big Data und Business Intelligence....
Looping Group,Full-Time Data Analyst (f/m) for the Looping PowerRoom® in Berlin, LOOPING STUDIOS understands big data as well as brands’ needs. Develop insights and recommend business strategies based on data....
Looping Studios,Full-Time Data Scientist (f/m) for the Looping PowerRoom® in Berlin," LOOPING STUDIOS understands big data as well as brands’ needs. LOOPING STUDIOS is a collective of the best storytellers, visual artists, filmmakers, strategists..."
omni:us,Big Data & Machine Learning Test Engineer (m/f)," Experiences with working in a data science environment is a big plus. Collaborate across all teams in the group, from product managers and data scientists, to..."
DATANOMIQ GmbH,Data Scientist – Process Mining (m/f), Big Data und Data Science liegen im Trend und wir von DATANOMIQ wollen mit Standorten in Berlin und München zu den besten Service-Partnern für angewandtes Data...
Meelogic Consulting AG,Software Engineer (m/f) - Scala / Big Data / AWS, Meelogic Consulting AG develops IT solutions for a mobile and interconnected world on the basis of an in depth understanding of technologies and markets in...
DATANOMIQ GmbH,Data Scientist (m/f), Big Data und Data Science liegen im Trend und wir von DATANOMIQ wollen mit Standorten in Berlin und München zu den besten Service-Partnern für angewandtes Data...
Camunda,Big Data Engineer (Java)," As Big Data Engineer, you will work on our popular analytics application 'Camunda Optimize'. You will get the opportunity to make an immediate impact and your..."
Viessmann Group,Data Analyst (f/m), Experienced in using standard analytical and statistical tools preferably with a big data context. Development of long term evaluations based on generated data....
DATANOMIQ GmbH,Data Engineer (m/f), Data Warehousing und Data Scraping. Data Lake Building. Big Data und Data Science liegen im Trend und wir von DATANOMIQ wollen mit Standorten in Berlin und...
Fit Analytics,Data Analyst, Analyzing big data sets ( &gt;100 millions) using statistical tools and deriving conclusions. Working in collaboration with our data science team....
WATTx,Data Scientist at Deevio," Working experience in data science, image processing or a related field. We are looking for an experienced data scientist who has a special affinity with images..."
Fyber,Big Data Scala Software Engineer (m/f), Experience with big data applications - advantage. Ensure smooth operational data processing. The Data Developer will be responsible for developing a platform...
Rakuten Deutschland GmbH,Data Warehouse/ Business Intelligence Specialist (m/w/d), Experience in Big Data technologies. Data Warehouse/ Business Intelligence Specialist (m/f/divers). You have hands-on experience in data integration....
pmOne,Hochschulabsolventen als Consultants (w/m/d) Data & Analytics," Cloud Technologie, IaaS, Paas, SaaS, Webservices, Open Data, Data Streaming, Machine Learning, Big Data sind für Sie nicht nur keine Fremdwörter, sondern auch..."
GfK,Software Developer – Big Data (m/f), As Software Developer – Big Data (m/f) you are part of an agile big data engineering team whose focus is on the consistent further development of the GfK...
Supper & Supper GmbH,Data Scientist (m/w)," Erfahrungen mit Big Data Architekturen (Apache Hadoop, Hive, Spark) sind ein Plus. Data Science Projekte durchführen...."
GameDuell GmbH,Senior Big Data Engineer (m/f)," As a Senior Big Data Engineer at GameDuell, you will be responsible for our Hadoop/Big Data/Cloud infrastructure and you will serve as an interface between..."
LDB Gruppe,Projektmanager (m/w/d) Big Data & BI-Analysen, Möchten Sie an unserem Unternehmenserfolg als Projektmanager (m/w/d) Big Data &amp; BI-Analysen mitarbeiten? Für unseren Standort im pulsierenden Berlin suchen wir...
Wooga,Data Engineer," You will be building Big Data solutions. You love data. As a Data Engineer, you will be an essential part of our Data team...."
Akelius GmbH,Data Scientist Machine Learning / AI - Senior," Experience with Big Data and related technologies, e.g., Hadoop, Pig, Spark. Conduct data analyses, develop mathematical models, implement prototypes...."
Fluffy Fairy Games,Data Engineer (f/m), Data Engineer (f/m). Create data tools for analytics and data science team members that assist them in building and optimising our games....
DATANOMIQ GmbH,Data Engineer Trainee (m/f)," Unsere Data Engineers verantworten die Big Data Infrastruktur und unterstützen unsere Kunden dabei, Daten zu sammeln bzw. Data Engineer Trainee...."
pmOne,Consultant (w/m/d) – Data & Analytics," Cloud Technologie, IaaS, Paas, SaaS, Webservices, Open Data, Data Streaming, Machine Learning, Big Data sind für Sie nicht nur keine Fremdwörter, sondern auch..."
Bosch Urban Software Lab,Embedded systems engineers," Your contribution to something big*. We will start recruiting in the areas like autonomous driving, AI, machine learning, data mining and connected solutions...."
Sparkassen Rating und Risikosysteme GmbH,Data-Engineer (m/w), Technische Umsetzung bewährter und neuer analytischer Prognosemodelle auf Basis von Big Data-Methoden und -Tools für vertriebliche Fragestellungen....
fromAtoB by Pinion Digital GmbH,Head of Data Science (m/f/x), You will build and enhance a data infrastructure for our Data Science Team and serve real time analytics across the organisation....
Supper & Supper GmbH,Data Engineer (m/w)," Entwicklung von ETL-Prozessen und Datenmodellen im Big Data Bereich. Abgeschlossenes Studium der Informatik oder eines vergleichbaren Studiengangs, idealerweise..."
Syncwork,Consultant DWH / BI mit Big Data Kenntnissen (m/w), Sie beraten unsere Kunden zum Thema Big Data und Data Warehouse / Business Intelligence (DWH / BI) direkt bei unseren Kunden oder von unserem Office in den aus...
Scout24,Data Engineer - Analytics," Hands-on experience with Big Data technologies (Hadoop, Spark, Presto, Hive, Kafka). Data Engineer – Analytics (m/f)...."
Fluffy Fairy Games,Working Student - Data Engineer (f/m)," Experience building and optimizing ‘big data’ data pipelines, architectures and data sets. Working Student Data Engineer (f/m)...."
WATTx,Head of Data Science at WATTx," Experience in data engineering and big data technologies (Hadoop, Spark, Kafka, etc.). WATTx is looking for a new Head of Data Science to lead our exceptional..."
nyris,Data Engineer & Backend Developer (f/m)," Experience with big data technologies such as Spark, Storm or Flink. In Data or Computer Science, Applied Mathematics or equivalent...."
GameDuell GmbH,Senior Big Data Architect (m/f)," The Senior Big Data Architectwill be responsible for strengthening and further extending our data platform, which serves as a basis for analysis that drives..."
LDB Löffler GmbH,Sachbearbeiter (m/w/d) Lettershop," Generation familiär geführt, sind wir im automobilen Umfeld eines der führenden Unternehmen in der Entwicklung und Umsetzung von digitalen Lösungen sowie im..."
Germania Fluggesellschaft,Data Warehouse Entwickler (m/w)," Mitwirkung bei der Einbindung externer und interner Datenquellen (Big Data). Mindestens fünf Jahre Berufserfahrung im Aufbau eines Data Warehouses, idealerweise..."
LDB Gruppe,Sachbearbeiter (m/w/d) Lettershop," Generation familiär geführt, sind wir im automobilen Umfeld eines der führenden Unternehmen in der Entwicklung und Umsetzung von digitalen Lösungen sowie im..."
Marley Spoon AG,Analytics Specialist, Experience with Big Data analysis tools or other programming languages (e.g. Experience with data visualization tools....
Bosch Urban Software Lab,Software Developer Machine Learning, Hands-on experience with continuous integration and big data environments required. Your contribution to something big*....
Pamono GmbH,Junior Marketing Analyst (full-time)," Support development of highly scalable, fault-tolerant data processing systems using AWS, MapReduce, Hive, Kafka, Spark, and other big data technologies...."
Deutsche Kinder- und Jugendstiftung (DKJS),#3405 stud. Programmassistenz(m/w) - Veranstaltungsorganisation (15-20h)," 2018 stehen dabei die Themen Big Data, Making &amp; Coding und Digital Storydesign im Fokus. Das Programm Think Big*...."
Humboldt-Universität zu Berlin,Wissenschaftlicher Mitarbeiter (m/w/d) mit 2/3-Teilzeitbeschäftigung befristet für vorauss. 4 Jahre - E 13 TV-L HU, Dienstleistungen in Forschung und Lehre auf dem interdisziplinären Gebiet der hochauflösenden Lichtmikroskopie jenseits der Auflösungsgrenze unter Nutzung von...
